code,target,sigprice,gentime,usertag
SHFE.cu.2202,1,69780,20220110093800000,enterlong
SHFE.cu.2202,0,69750,20220110094000000,exitlong
SHFE.cu.2202,1,69760,20220110094100000,enterlong
SHFE.cu.2202,0,69710,20220110094200000,exitlong
SHFE.cu.2202,-1,69700,20220110094400000,entershort
SHFE.cu.2202,0,69720,20220110094500000,exitshort
SHFE.cu.2202,-1,69710,20220110094600000,entershort
SHFE.cu.2202,0,69740,20220110094700000,exitshort
SHFE.cu.2202,1,69770,20220110094800000,enterlong
SHFE.cu.2202,0,69780,20220110095300000,exitlong
SHFE.cu.2202,-1,69740,20220110095500000,entershort
SHFE.cu.2202,0,69740,20220110095600000,exitshort
SHFE.cu.2202,1,69750,20220110095700000,enterlong
SHFE.cu.2202,0,69750,20220110095800000,exitlong
SHFE.cu.2202,1,69760,20220110100000000,enterlong
SHFE.cu.2202,0,69780,20220110100500000,exitlong
SHFE.cu.2202,-1,69740,20220110100600000,entershort
SHFE.cu.2202,0,69770,20220110100700000,exitshort
SHFE.cu.2202,1,69790,20220110100800000,enterlong
SHFE.cu.2202,0,69790,20220110101200000,exitlong
SHFE.cu.2202,-1,69770,20220110101300000,entershort
SHFE.cu.2202,0,69760,20220110101500000,exitshort
SHFE.cu.2202,1,69800,20220110103100000,enterlong
SHFE.cu.2202,0,69780,20220110103200000,exitlong
SHFE.cu.2202,1,69790,20220110103300000,enterlong
SHFE.cu.2202,0,69790,20220110103400000,exitlong
SHFE.cu.2202,1,69810,20220110103500000,enterlong
SHFE.cu.2202,0,69800,20220110103600000,exitlong
SHFE.cu.2202,-1,69780,20220110103700000,entershort
SHFE.cu.2202,0,69800,20220110103800000,exitshort
SHFE.cu.2202,-1,69780,20220110103900000,entershort
SHFE.cu.2202,0,69780,20220110104000000,exitshort
SHFE.cu.2202,1,69780,20220110104100000,enterlong
SHFE.cu.2202,0,69810,20220110104300000,exitlong
SHFE.cu.2202,-1,69790,20220110104400000,entershort
SHFE.cu.2202,0,69800,20220110104500000,exitshort
SHFE.cu.2202,-1,69800,20220110104600000,entershort
SHFE.cu.2202,0,69820,20220110104700000,exitshort
SHFE.cu.2202,-1,69820,20220110104800000,entershort
SHFE.cu.2202,0,69800,20220110105100000,exitshort
SHFE.cu.2202,1,69810,20220110105200000,enterlong
SHFE.cu.2202,0,69800,20220110105300000,exitlong
SHFE.cu.2202,1,69810,20220110105400000,enterlong
SHFE.cu.2202,0,69790,20220110105500000,exitlong
SHFE.cu.2202,1,69820,20220110105600000,enterlong
SHFE.cu.2202,0,69830,20220110105800000,exitlong
SHFE.cu.2202,1,69830,20220110105900000,enterlong
SHFE.cu.2202,0,69800,20220110110000000,exitlong
SHFE.cu.2202,1,69790,20220110110100000,enterlong
SHFE.cu.2202,0,69820,20220110110300000,exitlong
SHFE.cu.2202,1,69820,20220110110400000,enterlong
SHFE.cu.2202,0,69840,20220110110700000,exitlong
SHFE.cu.2202,1,69850,20220110110800000,enterlong
SHFE.cu.2202,0,69820,20220110110900000,exitlong
SHFE.cu.2202,1,69830,20220110111000000,enterlong
SHFE.cu.2202,0,69830,20220110111100000,exitlong
SHFE.cu.2202,1,69840,20220110111200000,enterlong
SHFE.cu.2202,0,69840,20220110111400000,exitlong
SHFE.cu.2202,1,69840,20220110111500000,enterlong
SHFE.cu.2202,0,69840,20220110111600000,exitlong
SHFE.cu.2202,-1,69830,20220110111700000,entershort
SHFE.cu.2202,0,69850,20220110111800000,exitshort
SHFE.cu.2202,1,69850,20220110111900000,enterlong
SHFE.cu.2202,0,69860,20220110112100000,exitlong
SHFE.cu.2202,1,69850,20220110112200000,enterlong
SHFE.cu.2202,0,69830,20220110112300000,exitlong
SHFE.cu.2202,1,69850,20220110112400000,enterlong
SHFE.cu.2202,0,69860,20220110112600000,exitlong
SHFE.cu.2202,1,69890,20220110112700000,enterlong
SHFE.cu.2202,0,69850,20220110112800000,exitlong
SHFE.cu.2202,1,69830,20220110112900000,enterlong
SHFE.cu.2202,0,69830,20220110113000000,exitlong
SHFE.cu.2202,1,69800,20220110133100000,enterlong
SHFE.cu.2202,0,69780,20220110133500000,exitlong
SHFE.cu.2202,1,69800,20220110133600000,enterlong
SHFE.cu.2202,0,69790,20220110133800000,exitlong
SHFE.cu.2202,-1,69770,20220110134000000,entershort
SHFE.cu.2202,0,69770,20220110134200000,exitshort
SHFE.cu.2202,1,69790,20220110134600000,enterlong
SHFE.cu.2202,0,69770,20220110134700000,exitlong
SHFE.cu.2202,1,69770,20220110135200000,enterlong
SHFE.cu.2202,0,69800,20220110135800000,exitlong
SHFE.cu.2202,-1,69790,20220110135900000,entershort
SHFE.cu.2202,0,69800,20220110140000000,exitshort
SHFE.cu.2202,1,69820,20220110140100000,enterlong
SHFE.cu.2202,0,69820,20220110140200000,exitlong
SHFE.cu.2202,1,69820,20220110140300000,enterlong
SHFE.cu.2202,0,69800,20220110140500000,exitlong
SHFE.cu.2202,1,69810,20220110140600000,enterlong
SHFE.cu.2202,0,69800,20220110140700000,exitlong
SHFE.cu.2202,1,69780,20220110140800000,enterlong
SHFE.cu.2202,0,69800,20220110140900000,exitlong
SHFE.cu.2202,-1,69800,20220110141000000,entershort
SHFE.cu.2202,0,69800,20220110141100000,exitshort
SHFE.cu.2202,-1,69780,20220110141200000,entershort
SHFE.cu.2202,0,69800,20220110141300000,exitshort
SHFE.cu.2202,1,69780,20220110141600000,enterlong
SHFE.cu.2202,0,69780,20220110141700000,exitlong
SHFE.cu.2202,1,69770,20220110141800000,enterlong
SHFE.cu.2202,0,69770,20220110142200000,exitlong
SHFE.cu.2202,-1,69750,20220110142300000,entershort
SHFE.cu.2202,0,69760,20220110142500000,exitshort
SHFE.cu.2202,1,69750,20220110142600000,enterlong
SHFE.cu.2202,0,69760,20220110142700000,exitlong
SHFE.cu.2202,1,69760,20220110142800000,enterlong
SHFE.cu.2202,0,69760,20220110142900000,exitlong
SHFE.cu.2202,-1,69730,20220110143000000,entershort
SHFE.cu.2202,0,69750,20220110143200000,exitshort
SHFE.cu.2202,-1,69730,20220110143300000,entershort
SHFE.cu.2202,0,69740,20220110143400000,exitshort
SHFE.cu.2202,1,69760,20220110143500000,enterlong
SHFE.cu.2202,0,69740,20220110143600000,exitlong
SHFE.cu.2202,1,69740,20220110143700000,enterlong
SHFE.cu.2202,0,69760,20220110143900000,exitlong
SHFE.cu.2202,-1,69750,20220110144000000,entershort
SHFE.cu.2202,0,69760,20220110144100000,exitshort
SHFE.cu.2202,1,69760,20220110144200000,enterlong
SHFE.cu.2202,0,69780,20220110144400000,exitlong
SHFE.cu.2202,1,69780,20220110144500000,enterlong
SHFE.cu.2202,0,69760,20220110144600000,exitlong
SHFE.cu.2202,1,69770,20220110144700000,enterlong
SHFE.cu.2202,0,69760,20220110144800000,exitlong
SHFE.cu.2202,-1,69750,20220110144900000,entershort
SHFE.cu.2202,0,69750,20220110145100000,exitshort
SHFE.cu.2202,1,69750,20220110145200000,enterlong
SHFE.cu.2202,0,69750,20220110145300000,exitlong
SHFE.cu.2202,1,69770,20220110145400000,enterlong
SHFE.cu.2202,0,69780,20220110145600000,exitlong
SHFE.cu.2202,1,69800,20220110145700000,enterlong
SHFE.cu.2202,0,69800,20220110145800000,exitlong
SHFE.cu.2202,1,69810,20220110145900000,enterlong
SHFE.cu.2202,0,69780,20220110150000000,exitlong
SHFE.cu.2202,-1,69680,20220110210100000,entershort
SHFE.cu.2202,0,69730,20220110210200000,exitshort
SHFE.cu.2202,-1,69700,20220110210300000,entershort
SHFE.cu.2202,0,69690,20220110210400000,exitshort
SHFE.cu.2202,-1,69660,20220110210500000,entershort
SHFE.cu.2202,0,69720,20220110210600000,exitshort
SHFE.cu.2202,1,69800,20220110210700000,enterlong
SHFE.cu.2202,0,69770,20220110210800000,exitlong
SHFE.cu.2202,1,69780,20220110210900000,enterlong
SHFE.cu.2202,0,69750,20220110211000000,exitlong
SHFE.cu.2202,1,69740,20220110211100000,enterlong
SHFE.cu.2202,0,69690,20220110211200000,exitlong
SHFE.cu.2202,1,69720,20220110211300000,enterlong
SHFE.cu.2202,0,69710,20220110211400000,exitlong
SHFE.cu.2202,1,69730,20220110211500000,enterlong
SHFE.cu.2202,0,69730,20220110211600000,exitlong
SHFE.cu.2202,1,69750,20220110211700000,enterlong
SHFE.cu.2202,0,69700,20220110212000000,exitlong
SHFE.cu.2202,1,69770,20220110212100000,enterlong
SHFE.cu.2202,0,69820,20220110212300000,exitlong
SHFE.cu.2202,-1,69790,20220110212400000,entershort
SHFE.cu.2202,0,69740,20220110212700000,exitshort
SHFE.cu.2202,-1,69690,20220110212900000,entershort
SHFE.cu.2202,0,69690,20220110213500000,exitshort
SHFE.cu.2202,-1,69660,20220110213600000,entershort
SHFE.cu.2202,0,69570,20220110214100000,exitshort
SHFE.cu.2202,1,69590,20220110214200000,enterlong
SHFE.cu.2202,0,69560,20220110214300000,exitlong
SHFE.cu.2202,1,69590,20220110214500000,enterlong
SHFE.cu.2202,0,69550,20220110214800000,exitlong
SHFE.cu.2202,-1,69540,20220110215400000,entershort
SHFE.cu.2202,0,69530,20220110215600000,exitshort
SHFE.cu.2202,1,69560,20220110215800000,enterlong
SHFE.cu.2202,0,69520,20220110220100000,exitlong
SHFE.cu.2202,-1,69500,20220110220300000,entershort
SHFE.cu.2202,0,69530,20220110220400000,exitshort
SHFE.cu.2202,1,69540,20220110220500000,enterlong
SHFE.cu.2202,0,69500,20220110220600000,exitlong
SHFE.cu.2202,1,69530,20220110220700000,enterlong
SHFE.cu.2202,0,69510,20220110220800000,exitlong
SHFE.cu.2202,-1,69510,20220110220900000,entershort
SHFE.cu.2202,0,69540,20220110221100000,exitshort
SHFE.cu.2202,1,69560,20220110221200000,enterlong
SHFE.cu.2202,0,69550,20220110221400000,exitlong
SHFE.cu.2202,-1,69520,20220110221500000,entershort
SHFE.cu.2202,0,69510,20220110222000000,exitshort
SHFE.cu.2202,-1,69510,20220110222200000,entershort
SHFE.cu.2202,0,69530,20220110222500000,exitshort
SHFE.cu.2202,-1,69510,20220110222700000,entershort
SHFE.cu.2202,0,69510,20220110222800000,exitshort
SHFE.cu.2202,1,69520,20220110223100000,enterlong
SHFE.cu.2202,0,69460,20220110223300000,exitlong
SHFE.cu.2202,-1,69400,20220110223400000,entershort
SHFE.cu.2202,0,69450,20220110224100000,exitshort
SHFE.cu.2202,-1,69440,20220110224300000,entershort
SHFE.cu.2202,0,69330,20220110224700000,exitshort
SHFE.cu.2202,-1,69310,20220110224800000,entershort
SHFE.cu.2202,0,69330,20220110225200000,exitshort
SHFE.cu.2202,-1,69260,20220110225300000,entershort
SHFE.cu.2202,0,69270,20220110225500000,exitshort
SHFE.cu.2202,-1,69240,20220110225600000,entershort
SHFE.cu.2202,0,69260,20220110225800000,exitshort
SHFE.cu.2202,-1,69200,20220110230100000,entershort
SHFE.cu.2202,0,69150,20220110230600000,exitshort
SHFE.cu.2202,1,69200,20220110230800000,enterlong
SHFE.cu.2202,0,69170,20220110231000000,exitlong
SHFE.cu.2202,-1,69120,20220110231200000,entershort
SHFE.cu.2202,0,69160,20220110231400000,exitshort
SHFE.cu.2202,-1,69180,20220110231600000,entershort
SHFE.cu.2202,0,69200,20220110231800000,exitshort
SHFE.cu.2202,1,69240,20220110232100000,enterlong
SHFE.cu.2202,0,69260,20220110232300000,exitlong
SHFE.cu.2202,1,69240,20220110232400000,enterlong
SHFE.cu.2202,0,69320,20220110232800000,exitlong
SHFE.cu.2202,-1,69290,20220110232900000,entershort
SHFE.cu.2202,0,69330,20220110233100000,exitshort
SHFE.cu.2202,1,69350,20220110233300000,enterlong
SHFE.cu.2202,0,69320,20220110233400000,exitlong
SHFE.cu.2202,-1,69280,20220110233500000,entershort
SHFE.cu.2202,0,69260,20220110233600000,exitshort
SHFE.cu.2202,-1,69230,20220110233700000,entershort
SHFE.cu.2202,0,69180,20220110234100000,exitshort
SHFE.cu.2202,-1,69150,20220110234200000,entershort
SHFE.cu.2202,0,69200,20220110234800000,exitshort
SHFE.cu.2202,-1,69150,20220110234900000,entershort
SHFE.cu.2202,0,69140,20220110235400000,exitshort
SHFE.cu.2202,-1,69100,20220110235700000,entershort
SHFE.cu.2202,0,69150,20220110235800000,exitshort
SHFE.cu.2202,1,69160,20220110235900000,enterlong
SHFE.cu.2202,0,69160,20220111000100000,exitlong
SHFE.cu.2202,1,69200,20220111000200000,enterlong
SHFE.cu.2202,0,69170,20220111000300000,exitlong
SHFE.cu.2202,-1,69150,20220111000500000,entershort
SHFE.cu.2202,0,69180,20220111000600000,exitshort
SHFE.cu.2202,1,69190,20220111000700000,enterlong
SHFE.cu.2202,0,69160,20220111000800000,exitlong
SHFE.cu.2202,1,69190,20220111000900000,enterlong
SHFE.cu.2202,0,69170,20220111001000000,exitlong
SHFE.cu.2202,1,69190,20220111001100000,enterlong
SHFE.cu.2202,0,69160,20220111001600000,exitlong
SHFE.cu.2202,1,69170,20220111001700000,enterlong
SHFE.cu.2202,0,69230,20220111002100000,exitlong
SHFE.cu.2202,-1,69200,20220111002300000,entershort
SHFE.cu.2202,0,69250,20220111002900000,exitshort
SHFE.cu.2202,1,69280,20220111003000000,enterlong
SHFE.cu.2202,0,69260,20220111003200000,exitlong
SHFE.cu.2202,1,69310,20220111003300000,enterlong
SHFE.cu.2202,0,69250,20220111003700000,exitlong
SHFE.cu.2202,1,69230,20220111003800000,enterlong
SHFE.cu.2202,0,69230,20220111004200000,exitlong
SHFE.cu.2202,-1,69230,20220111004600000,entershort
SHFE.cu.2202,0,69250,20220111005200000,exitshort
SHFE.cu.2202,-1,69240,20220111005300000,entershort
SHFE.cu.2202,0,69270,20220111005500000,exitshort
SHFE.cu.2202,-1,69260,20220111005600000,entershort
SHFE.cu.2202,0,69270,20220111005700000,exitshort
SHFE.cu.2202,1,69260,20220111005800000,enterlong
SHFE.cu.2202,0,69290,20220111010000000,exitlong
SHFE.cu.2202,1,69490,20220111090100000,enterlong
SHFE.cu.2202,0,69440,20220111090200000,exitlong
SHFE.cu.2202,1,69450,20220111090300000,enterlong
SHFE.cu.2202,0,69480,20220111090600000,exitlong
SHFE.cu.2202,-1,69460,20220111090700000,entershort
SHFE.cu.2202,0,69490,20220111090800000,exitshort
SHFE.cu.2202,-1,69460,20220111090900000,entershort
SHFE.cu.2202,0,69480,20220111091000000,exitshort
SHFE.cu.2202,-1,69480,20220111091100000,entershort
SHFE.cu.2202,0,69470,20220111091700000,exitshort
SHFE.cu.2202,-1,69460,20220111092500000,entershort
SHFE.cu.2202,0,69490,20220111093000000,exitshort
SHFE.cu.2202,1,69470,20220111093100000,enterlong
SHFE.cu.2202,0,69480,20220111093300000,exitlong
SHFE.cu.2202,-1,69470,20220111093400000,entershort
SHFE.cu.2202,0,69480,20220111093500000,exitshort
SHFE.cu.2202,1,69500,20220111093600000,enterlong
SHFE.cu.2202,0,69530,20220111093700000,exitlong
SHFE.cu.2202,-1,69530,20220111093800000,entershort
SHFE.cu.2202,0,69560,20220111093900000,exitshort
SHFE.cu.2202,-1,69550,20220111094000000,entershort
SHFE.cu.2202,0,69530,20220111094600000,exitshort
SHFE.cu.2202,-1,69500,20220111094900000,entershort
SHFE.cu.2202,0,69490,20220111095300000,exitshort
SHFE.cu.2202,-1,69480,20220111095400000,entershort
SHFE.cu.2202,0,69490,20220111100900000,exitshort
SHFE.cu.2202,1,69520,20220111101000000,enterlong
SHFE.cu.2202,0,69520,20220111101200000,exitlong
SHFE.cu.2202,-1,69520,20220111101300000,entershort
SHFE.cu.2202,0,69540,20220111101400000,exitshort
SHFE.cu.2202,1,69550,20220111101500000,enterlong
SHFE.cu.2202,0,69600,20220111103200000,exitlong
SHFE.cu.2202,1,69650,20220111103300000,enterlong
SHFE.cu.2202,0,69640,20220111103700000,exitlong
SHFE.cu.2202,-1,69620,20220111103800000,entershort
SHFE.cu.2202,0,69640,20220111104500000,exitshort
SHFE.cu.2202,1,69660,20220111104600000,enterlong
SHFE.cu.2202,0,69600,20220111105100000,exitlong
SHFE.cu.2202,1,69620,20220111105400000,enterlong
SHFE.cu.2202,0,69600,20220111105500000,exitlong
SHFE.cu.2202,1,69610,20220111105600000,enterlong
SHFE.cu.2202,0,69610,20220111105900000,exitlong
SHFE.cu.2202,1,69570,20220111110200000,enterlong
SHFE.cu.2202,0,69560,20220111110600000,exitlong
SHFE.cu.2202,1,69570,20220111110700000,enterlong
SHFE.cu.2202,0,69570,20220111110800000,exitlong
SHFE.cu.2202,1,69590,20220111110900000,enterlong
SHFE.cu.2202,0,69660,20220111111500000,exitlong
SHFE.cu.2202,-1,69660,20220111111600000,entershort
SHFE.cu.2202,0,69680,20220111111700000,exitshort
SHFE.cu.2202,1,69710,20220111111800000,enterlong
SHFE.cu.2202,0,69700,20220111112000000,exitlong
SHFE.cu.2202,1,69710,20220111112200000,enterlong
SHFE.cu.2202,0,69690,20220111112300000,exitlong
SHFE.cu.2202,1,69730,20220111112400000,enterlong
SHFE.cu.2202,0,69710,20220111112500000,exitlong
SHFE.cu.2202,1,69730,20220111112600000,enterlong
SHFE.cu.2202,0,69720,20220111112800000,exitlong
SHFE.cu.2202,-1,69710,20220111113000000,entershort
SHFE.cu.2202,0,69670,20220111133100000,exitshort
SHFE.cu.2202,1,69660,20220111133300000,enterlong
SHFE.cu.2202,0,69650,20220111133400000,exitlong
SHFE.cu.2202,1,69690,20220111133500000,enterlong
SHFE.cu.2202,0,69700,20220111133700000,exitlong
SHFE.cu.2202,-1,69660,20220111134000000,entershort
SHFE.cu.2202,0,69650,20220111134500000,exitshort
SHFE.cu.2202,1,69660,20220111134600000,enterlong
SHFE.cu.2202,0,69680,20220111134800000,exitlong
SHFE.cu.2202,-1,69690,20220111134900000,entershort
SHFE.cu.2202,0,69710,20220111135300000,exitshort
SHFE.cu.2202,-1,69700,20220111135500000,entershort
SHFE.cu.2202,0,69710,20220111135600000,exitshort
SHFE.cu.2202,1,69730,20220111135700000,enterlong
SHFE.cu.2202,0,69700,20220111135800000,exitlong
SHFE.cu.2202,1,69720,20220111135900000,enterlong
SHFE.cu.2202,0,69730,20220111140200000,exitlong
SHFE.cu.2202,1,69840,20220111140300000,enterlong
SHFE.cu.2202,0,69860,20220111141700000,exitlong
SHFE.cu.2202,-1,69840,20220111141800000,entershort
SHFE.cu.2202,0,69800,20220111142500000,exitshort
SHFE.cu.2202,1,69810,20220111142700000,enterlong
SHFE.cu.2202,0,69790,20220111142900000,exitlong
SHFE.cu.2202,1,69850,20220111143100000,enterlong
SHFE.cu.2202,0,69810,20220111143200000,exitlong
SHFE.cu.2202,1,69860,20220111143300000,enterlong
SHFE.cu.2202,0,69850,20220111143500000,exitlong
SHFE.cu.2202,1,69880,20220111143600000,enterlong
SHFE.cu.2202,0,69890,20220111143800000,exitlong
SHFE.cu.2202,1,69900,20220111144000000,enterlong
SHFE.cu.2202,0,69900,20220111144200000,exitlong
SHFE.cu.2202,-1,69870,20220111144300000,entershort
SHFE.cu.2202,0,69870,20220111144600000,exitshort
SHFE.cu.2202,-1,69840,20220111144700000,entershort
SHFE.cu.2202,0,69860,20220111144800000,exitshort
SHFE.cu.2202,1,69810,20220111144900000,enterlong
SHFE.cu.2202,0,69820,20220111145100000,exitlong
SHFE.cu.2202,1,69830,20220111145200000,enterlong
SHFE.cu.2202,0,69820,20220111145300000,exitlong
SHFE.cu.2202,1,69800,20220111145500000,enterlong
SHFE.cu.2202,0,69800,20220111145600000,exitlong
SHFE.cu.2202,-1,69760,20220111145700000,entershort
SHFE.cu.2202,0,69790,20220111145800000,exitshort
SHFE.cu.2202,-1,69730,20220111145900000,entershort
SHFE.cu.2202,0,69890,20220111210200000,exitshort
SHFE.cu.2202,1,69930,20220111210300000,enterlong
SHFE.cu.2202,0,70010,20220111211200000,exitlong
SHFE.cu.2202,-1,70000,20220111211500000,entershort
SHFE.cu.2202,0,69990,20220111212100000,exitshort
SHFE.cu.2202,1,70090,20220111212800000,enterlong
SHFE.cu.2202,0,70120,20220111213100000,exitlong
SHFE.cu.2202,-1,70120,20220111213200000,entershort
SHFE.cu.2202,0,70090,20220111213500000,exitshort
SHFE.cu.2202,-1,70050,20220111213600000,entershort
SHFE.cu.2202,0,70040,20220111214200000,exitshort
SHFE.cu.2202,-1,70020,20220111214300000,entershort
SHFE.cu.2202,0,70040,20220111214400000,exitshort
SHFE.cu.2202,1,70050,20220111214600000,enterlong
SHFE.cu.2202,0,70060,20220111214800000,exitlong
SHFE.cu.2202,-1,70020,20220111214900000,entershort
SHFE.cu.2202,0,70030,20220111215000000,exitshort
SHFE.cu.2202,-1,70020,20220111215200000,entershort
SHFE.cu.2202,0,70050,20220111215400000,exitshort
SHFE.cu.2202,1,70060,20220111215500000,enterlong
SHFE.cu.2202,0,70040,20220111215700000,exitlong
SHFE.cu.2202,1,70060,20220111215800000,enterlong
SHFE.cu.2202,0,70040,20220111220300000,exitlong
SHFE.cu.2202,1,70040,20220111220400000,enterlong
SHFE.cu.2202,0,70030,20220111220600000,exitlong
SHFE.cu.2202,1,70040,20220111220700000,enterlong
SHFE.cu.2202,0,70030,20220111220800000,exitlong
SHFE.cu.2202,-1,69990,20220111220900000,entershort
SHFE.cu.2202,0,69980,20220111221100000,exitshort
SHFE.cu.2202,1,69990,20220111221200000,enterlong
SHFE.cu.2202,0,69970,20220111221300000,exitlong
SHFE.cu.2202,1,69990,20220111221400000,enterlong
SHFE.cu.2202,0,69980,20220111221500000,exitlong
SHFE.cu.2202,-1,69980,20220111221600000,entershort
SHFE.cu.2202,0,69900,20220111222500000,exitshort
SHFE.cu.2202,-1,69880,20220111222600000,entershort
SHFE.cu.2202,0,69900,20220111222700000,exitshort
SHFE.cu.2202,1,69920,20220111222800000,enterlong
SHFE.cu.2202,0,69840,20220111223100000,exitlong
SHFE.cu.2202,1,69870,20220111223300000,enterlong
SHFE.cu.2202,0,69840,20220111223400000,exitlong
SHFE.cu.2202,-1,69820,20220111223500000,entershort
SHFE.cu.2202,0,69790,20220111224000000,exitshort
SHFE.cu.2202,-1,69750,20220111224100000,entershort
SHFE.cu.2202,0,69780,20220111224300000,exitshort
SHFE.cu.2202,-1,69700,20220111224400000,entershort
SHFE.cu.2202,0,69710,20220111224500000,exitshort
SHFE.cu.2202,-1,69660,20220111224600000,entershort
SHFE.cu.2202,0,69680,20220111224700000,exitshort
SHFE.cu.2202,1,69780,20220111225100000,enterlong
SHFE.cu.2202,0,69800,20220111225600000,exitlong
SHFE.cu.2202,1,69870,20220111225800000,enterlong
SHFE.cu.2202,0,69900,20220111230300000,exitlong
SHFE.cu.2202,1,69900,20220111230600000,enterlong
SHFE.cu.2202,0,69900,20220111230900000,exitlong
SHFE.cu.2202,-1,69850,20220111231600000,entershort
SHFE.cu.2202,0,69880,20220111231700000,exitshort
SHFE.cu.2202,-1,69850,20220111231800000,entershort
SHFE.cu.2202,0,69850,20220111232100000,exitshort
SHFE.cu.2202,1,69870,20220111232200000,enterlong
SHFE.cu.2202,0,69850,20220111232400000,exitlong
SHFE.cu.2202,-1,69810,20220111232600000,entershort
SHFE.cu.2202,0,69840,20220111232700000,exitshort
SHFE.cu.2202,1,69860,20220111232900000,enterlong
SHFE.cu.2202,0,69830,20220111233000000,exitlong
SHFE.cu.2202,1,69880,20220111233100000,enterlong
SHFE.cu.2202,0,69870,20220111233200000,exitlong
SHFE.cu.2202,1,69880,20220111233300000,enterlong
SHFE.cu.2202,0,69880,20220111233700000,exitlong
SHFE.cu.2202,-1,69860,20220111233800000,entershort
SHFE.cu.2202,0,69900,20220111234100000,exitshort
SHFE.cu.2202,-1,69880,20220111234200000,entershort
SHFE.cu.2202,0,69890,20220111234600000,exitshort
SHFE.cu.2202,1,69890,20220111234800000,enterlong
SHFE.cu.2202,0,69880,20220111235000000,exitlong
SHFE.cu.2202,1,69920,20220111235100000,enterlong
SHFE.cu.2202,0,69930,20220111235700000,exitlong
SHFE.cu.2202,1,69970,20220111235800000,enterlong
SHFE.cu.2202,0,70010,20220112000100000,exitlong
SHFE.cu.2202,-1,69990,20220112000200000,entershort
SHFE.cu.2202,0,70010,20220112000300000,exitshort
SHFE.cu.2202,1,70010,20220112000500000,enterlong
SHFE.cu.2202,0,70070,20220112000800000,exitlong
SHFE.cu.2202,1,70100,20220112001100000,enterlong
SHFE.cu.2202,0,70070,20220112001200000,exitlong
SHFE.cu.2202,1,70100,20220112001400000,enterlong
SHFE.cu.2202,0,70140,20220112002000000,exitlong
SHFE.cu.2202,1,70150,20220112002200000,enterlong
SHFE.cu.2202,0,70160,20220112002400000,exitlong
SHFE.cu.2202,1,70180,20220112002800000,enterlong
SHFE.cu.2202,0,70230,20220112003600000,exitlong
SHFE.cu.2202,1,70250,20220112003700000,enterlong
SHFE.cu.2202,0,70260,20220112004400000,exitlong
SHFE.cu.2202,1,70290,20220112004600000,enterlong
SHFE.cu.2202,0,70260,20220112004700000,exitlong
SHFE.cu.2202,-1,70240,20220112004900000,entershort
SHFE.cu.2202,0,70230,20220112005000000,exitshort
SHFE.cu.2202,1,70240,20220112005100000,enterlong
SHFE.cu.2202,0,70190,20220112005200000,exitlong
SHFE.cu.2202,1,70210,20220112005300000,enterlong
SHFE.cu.2202,0,70190,20220112005600000,exitlong
SHFE.cu.2202,1,70180,20220112005700000,enterlong
SHFE.cu.2202,0,70250,20220112010000000,exitlong
SHFE.cu.2202,-1,70270,20220112090100000,entershort
SHFE.cu.2202,0,70170,20220112090400000,exitshort
SHFE.cu.2202,1,70210,20220112090500000,enterlong
SHFE.cu.2202,0,70190,20220112090700000,exitlong
SHFE.cu.2202,1,70260,20220112090800000,enterlong
SHFE.cu.2202,0,70240,20220112090900000,exitlong
SHFE.cu.2202,-1,70220,20220112091000000,entershort
SHFE.cu.2202,0,70200,20220112091200000,exitshort
SHFE.cu.2202,1,70210,20220112091300000,enterlong
SHFE.cu.2202,0,70190,20220112091400000,exitlong
SHFE.cu.2202,1,70220,20220112091600000,enterlong
SHFE.cu.2202,0,70240,20220112091800000,exitlong
SHFE.cu.2202,-1,70210,20220112091900000,entershort
SHFE.cu.2202,0,70250,20220112092100000,exitshort
SHFE.cu.2202,-1,70240,20220112092200000,entershort
SHFE.cu.2202,0,70280,20220112092400000,exitshort
SHFE.cu.2202,-1,70260,20220112092500000,entershort
SHFE.cu.2202,0,70300,20220112092600000,exitshort
SHFE.cu.2202,-1,70260,20220112092700000,entershort
SHFE.cu.2202,0,70270,20220112092800000,exitshort
SHFE.cu.2202,1,70290,20220112092900000,enterlong
SHFE.cu.2202,0,70320,20220112093000000,exitlong
SHFE.cu.2202,1,70330,20220112093100000,enterlong
SHFE.cu.2202,0,70320,20220112093400000,exitlong
SHFE.cu.2202,1,70320,20220112093500000,enterlong
SHFE.cu.2202,0,70360,20220112093600000,exitlong
SHFE.cu.2202,-1,70340,20220112093700000,entershort
SHFE.cu.2202,0,70390,20220112093800000,exitshort
SHFE.cu.2202,-1,70340,20220112094000000,entershort
SHFE.cu.2202,0,70380,20220112094300000,exitshort
SHFE.cu.2202,1,70390,20220112094600000,enterlong
SHFE.cu.2202,0,70360,20220112094700000,exitlong
SHFE.cu.2202,-1,70330,20220112094800000,entershort
SHFE.cu.2202,0,70330,20220112094900000,exitshort
SHFE.cu.2202,-1,70340,20220112095000000,entershort
SHFE.cu.2202,0,70320,20220112095400000,exitshort
SHFE.cu.2202,-1,70290,20220112095500000,entershort
SHFE.cu.2202,0,70300,20220112095600000,exitshort
SHFE.cu.2202,-1,70270,20220112095700000,entershort
SHFE.cu.2202,0,70320,20220112095800000,exitshort
SHFE.cu.2202,1,70340,20220112095900000,enterlong
SHFE.cu.2202,0,70340,20220112100200000,exitlong
SHFE.cu.2202,1,70360,20220112100300000,enterlong
