code,target,sigprice,gentime,usertag
SHFE.cu.HOT,0,69270,20210909232400000,exitlong
SHFE.cu.HOT,1,69320,20210909232500000,enterlong
SHFE.cu.HOT,0,69330,20210909233000000,exitlong
SHFE.cu.HOT,1,69340,20210909233100000,enterlong
SHFE.cu.HOT,0,69310,20210909233200000,exitlong
SHFE.cu.HOT,1,69350,20210909233300000,enterlong
SHFE.cu.HOT,0,69350,20210909233400000,exitlong
SHFE.cu.HOT,-1,69330,20210909233500000,entershort
SHFE.cu.HOT,0,69360,20210909233700000,exitshort
SHFE.cu.HOT,-1,69370,20210909234000000,entershort
SHFE.cu.HOT,0,69370,20210909234500000,exitshort
SHFE.cu.HOT,1,69400,20210909234600000,enterlong
SHFE.cu.HOT,0,69390,20210909234700000,exitlong
SHFE.cu.HOT,-1,69360,20210909234800000,entershort
SHFE.cu.HOT,0,69350,20210909235000000,exitshort
SHFE.cu.HOT,1,69380,20210909235100000,enterlong
SHFE.cu.HOT,0,69350,20210909235400000,exitlong
SHFE.cu.HOT,-1,69360,20210909235600000,entershort
SHFE.cu.HOT,0,69380,20210909235900000,exitshort
SHFE.cu.HOT,-1,69350,20210910000000000,entershort
SHFE.cu.HOT,0,69350,20210910000200000,exitshort
SHFE.cu.HOT,1,69370,20210910000300000,enterlong
SHFE.cu.HOT,0,69380,20210910000400000,exitlong
SHFE.cu.HOT,-1,69360,20210910000500000,entershort
SHFE.cu.HOT,0,69360,20210910000600000,exitshort
SHFE.cu.HOT,1,69370,20210910000700000,enterlong
SHFE.cu.HOT,0,69390,20210910000900000,exitlong
SHFE.cu.HOT,-1,69380,20210910001000000,entershort
SHFE.cu.HOT,0,69390,20210910001100000,exitshort
SHFE.cu.HOT,1,69390,20210910001200000,enterlong
SHFE.cu.HOT,0,69380,20210910001500000,exitlong
SHFE.cu.HOT,1,69380,20210910001600000,enterlong
SHFE.cu.HOT,0,69340,20210910001800000,exitlong
SHFE.cu.HOT,1,69350,20210910001900000,enterlong
SHFE.cu.HOT,0,69340,20210910002000000,exitlong
SHFE.cu.HOT,-1,69340,20210910002100000,entershort
SHFE.cu.HOT,0,69350,20210910002400000,exitshort
SHFE.cu.HOT,1,69370,20210910002600000,enterlong
SHFE.cu.HOT,0,69370,20210910002700000,exitlong
SHFE.cu.HOT,-1,69370,20210910002800000,entershort
SHFE.cu.HOT,0,69370,20210910003000000,exitshort
SHFE.cu.HOT,-1,69330,20210910003100000,entershort
SHFE.cu.HOT,0,69360,20210910003200000,exitshort
SHFE.cu.HOT,1,69370,20210910003300000,enterlong
SHFE.cu.HOT,0,69350,20210910003400000,exitlong
SHFE.cu.HOT,-1,69350,20210910003500000,entershort
SHFE.cu.HOT,0,69360,20210910003600000,exitshort
SHFE.cu.HOT,1,69360,20210910003800000,enterlong
SHFE.cu.HOT,0,69350,20210910003900000,exitlong
SHFE.cu.HOT,1,69360,20210910004000000,enterlong
SHFE.cu.HOT,0,69370,20210910004100000,exitlong
SHFE.cu.HOT,1,69390,20210910004200000,enterlong
SHFE.cu.HOT,0,69390,20210910004400000,exitlong
SHFE.cu.HOT,1,69400,20210910004500000,enterlong
SHFE.cu.HOT,0,69390,20210910004600000,exitlong
SHFE.cu.HOT,-1,69370,20210910004700000,entershort
SHFE.cu.HOT,0,69370,20210910005000000,exitshort
SHFE.cu.HOT,-1,69360,20210910005100000,entershort
SHFE.cu.HOT,0,69360,20210910005300000,exitshort
SHFE.cu.HOT,1,69370,20210910005400000,enterlong
SHFE.cu.HOT,0,69360,20210910005500000,exitlong
SHFE.cu.HOT,1,69370,20210910005600000,enterlong
SHFE.cu.HOT,0,69350,20210910005700000,exitlong
SHFE.cu.HOT,1,69370,20210910005800000,enterlong
SHFE.cu.HOT,0,69350,20210910010000000,exitlong
SHFE.cu.HOT,1,69350,20210910090100000,enterlong
SHFE.cu.HOT,0,69300,20210910090200000,exitlong
SHFE.cu.HOT,1,69290,20210910090300000,enterlong
SHFE.cu.HOT,0,69280,20210910090500000,exitlong
SHFE.cu.HOT,1,69250,20210910090600000,enterlong
SHFE.cu.HOT,0,69250,20210910090700000,exitlong
SHFE.cu.HOT,1,69250,20210910090800000,enterlong
SHFE.cu.HOT,0,69260,20210910091100000,exitlong
SHFE.cu.HOT,1,69260,20210910091200000,enterlong
SHFE.cu.HOT,0,69240,20210910091500000,exitlong
SHFE.cu.HOT,1,69180,20210910091600000,enterlong
SHFE.cu.HOT,0,69220,20210910091700000,exitlong
SHFE.cu.HOT,-1,69200,20210910091800000,entershort
SHFE.cu.HOT,0,69240,20210910091900000,exitshort
SHFE.cu.HOT,1,69270,20210910092200000,enterlong
SHFE.cu.HOT,0,69250,20210910092300000,exitlong
SHFE.cu.HOT,1,69230,20210910092600000,enterlong
SHFE.cu.HOT,0,69290,20210910093000000,exitlong
SHFE.cu.HOT,1,69310,20210910093100000,enterlong
SHFE.cu.HOT,0,69350,20210910093300000,exitlong
SHFE.cu.HOT,1,69340,20210910093400000,enterlong
SHFE.cu.HOT,0,69340,20210910093600000,exitlong
SHFE.cu.HOT,1,69370,20210910093700000,enterlong
SHFE.cu.HOT,0,69440,20210910094100000,exitlong
SHFE.cu.HOT,1,69540,20210910094300000,enterlong
SHFE.cu.HOT,0,69510,20210910094400000,exitlong
SHFE.cu.HOT,1,69510,20210910094600000,enterlong
SHFE.cu.HOT,0,69540,20210910095300000,exitlong
SHFE.cu.HOT,1,69580,20210910095700000,enterlong
SHFE.cu.HOT,0,69560,20210910095800000,exitlong
SHFE.cu.HOT,1,69610,20210910100100000,enterlong
SHFE.cu.HOT,0,69570,20210910100200000,exitlong
SHFE.cu.HOT,1,69600,20210910100300000,enterlong
SHFE.cu.HOT,0,69580,20210910100400000,exitlong
SHFE.cu.HOT,-1,69570,20210910100600000,entershort
SHFE.cu.HOT,0,69570,20210910100800000,exitshort
SHFE.cu.HOT,1,69580,20210910100900000,enterlong
SHFE.cu.HOT,0,69960,20210910103400000,exitlong
SHFE.cu.HOT,1,70070,20210910103600000,enterlong
SHFE.cu.HOT,0,70160,20210910104900000,exitlong
SHFE.cu.HOT,-1,69920,20210910105300000,entershort
SHFE.cu.HOT,0,69950,20210910105800000,exitshort
SHFE.cu.HOT,-1,69920,20210910105900000,entershort
SHFE.cu.HOT,0,70010,20210910110000000,exitshort
SHFE.cu.HOT,-1,69920,20210910110200000,entershort
SHFE.cu.HOT,0,69930,20210910110300000,exitshort
SHFE.cu.HOT,-1,69900,20210910110400000,entershort
SHFE.cu.HOT,0,69950,20210910110700000,exitshort
SHFE.cu.HOT,-1,69890,20210910110900000,entershort
SHFE.cu.HOT,0,69950,20210910111200000,exitshort
SHFE.cu.HOT,1,70020,20210910111600000,enterlong
SHFE.cu.HOT,0,70080,20210910111900000,exitlong
SHFE.cu.HOT,-1,70080,20210910112000000,entershort
SHFE.cu.HOT,0,70090,20210910112200000,exitshort
SHFE.cu.HOT,1,70110,20210910112300000,enterlong
SHFE.cu.HOT,0,70060,20210910112500000,exitlong
SHFE.cu.HOT,1,70090,20210910112600000,enterlong
SHFE.cu.HOT,0,70040,20210910112900000,exitlong
SHFE.cu.HOT,-1,69980,20210910113000000,entershort
SHFE.cu.HOT,0,69950,20210910133100000,exitshort
SHFE.cu.HOT,1,69990,20210910133200000,enterlong
SHFE.cu.HOT,0,70020,20210910133400000,exitlong
SHFE.cu.HOT,-1,69980,20210910133500000,entershort
SHFE.cu.HOT,0,70010,20210910133900000,exitshort
SHFE.cu.HOT,-1,69970,20210910134100000,entershort
SHFE.cu.HOT,0,69980,20210910134200000,exitshort
SHFE.cu.HOT,1,69990,20210910134300000,enterlong
SHFE.cu.HOT,0,69950,20210910134600000,exitlong
SHFE.cu.HOT,1,69930,20210910134700000,enterlong
SHFE.cu.HOT,0,69920,20210910134800000,exitlong
SHFE.cu.HOT,1,69940,20210910134900000,enterlong
SHFE.cu.HOT,0,69900,20210910135100000,exitlong
SHFE.cu.HOT,-1,69820,20210910135300000,entershort
SHFE.cu.HOT,0,69880,20210910135800000,exitshort
SHFE.cu.HOT,1,69910,20210910135900000,enterlong
SHFE.cu.HOT,0,69880,20210910140000000,exitlong
SHFE.cu.HOT,1,69910,20210910140100000,enterlong
SHFE.cu.HOT,0,69960,20210910140700000,exitlong
SHFE.cu.HOT,-1,69930,20210910140800000,entershort
SHFE.cu.HOT,0,69860,20210910141300000,exitshort
SHFE.cu.HOT,-1,69870,20210910141400000,entershort
SHFE.cu.HOT,0,69860,20210910141900000,exitshort
SHFE.cu.HOT,1,69870,20210910142000000,enterlong
SHFE.cu.HOT,0,69870,20210910142100000,exitlong
SHFE.cu.HOT,1,69880,20210910142200000,enterlong
SHFE.cu.HOT,0,69870,20210910142300000,exitlong
SHFE.cu.HOT,1,69890,20210910142400000,enterlong
SHFE.cu.HOT,0,69910,20210910142500000,exitlong
SHFE.cu.HOT,1,69940,20210910142600000,enterlong
SHFE.cu.HOT,0,69990,20210910143000000,exitlong
SHFE.cu.HOT,1,70010,20210910143100000,enterlong
SHFE.cu.HOT,0,69970,20210910143200000,exitlong
SHFE.cu.HOT,1,70010,20210910143300000,enterlong
SHFE.cu.HOT,0,69910,20210910143400000,exitlong
SHFE.cu.HOT,-1,69890,20210910143500000,entershort
SHFE.cu.HOT,0,69940,20210910143600000,exitshort
SHFE.cu.HOT,1,69980,20210910143700000,enterlong
SHFE.cu.HOT,0,69950,20210910143800000,exitlong
SHFE.cu.HOT,1,70030,20210910144100000,enterlong
SHFE.cu.HOT,0,69980,20210910144300000,exitlong
SHFE.cu.HOT,1,70030,20210910144400000,enterlong
SHFE.cu.HOT,0,70090,20210910144600000,exitlong
SHFE.cu.HOT,-1,70060,20210910144700000,entershort
SHFE.cu.HOT,0,70070,20210910144800000,exitshort
SHFE.cu.HOT,-1,70060,20210910144900000,entershort
SHFE.cu.HOT,0,70000,20210910145300000,exitshort
SHFE.cu.HOT,-1,69960,20210910145400000,entershort
SHFE.cu.HOT,0,70010,20210910145600000,exitshort
SHFE.cu.HOT,1,70040,20210910145700000,enterlong
SHFE.cu.HOT,0,70420,20210910210100000,exitlong
SHFE.cu.HOT,1,70510,20210910210200000,enterlong
SHFE.cu.HOT,0,70500,20210910210600000,exitlong
SHFE.cu.HOT,1,70580,20210910210800000,enterlong
SHFE.cu.HOT,0,70760,20210910212200000,exitlong
SHFE.cu.HOT,1,70820,20210910212600000,enterlong
SHFE.cu.HOT,0,71130,20210910213900000,exitlong
SHFE.cu.HOT,-1,71060,20210910214100000,entershort
SHFE.cu.HOT,0,71060,20210910214600000,exitshort
SHFE.cu.HOT,1,71060,20210910214900000,enterlong
SHFE.cu.HOT,0,71000,20210910215200000,exitlong
SHFE.cu.HOT,1,71080,20210910215300000,enterlong
SHFE.cu.HOT,0,71120,20210910215900000,exitlong
SHFE.cu.HOT,1,71170,20210910220000000,enterlong
SHFE.cu.HOT,0,71230,20210910220200000,exitlong
SHFE.cu.HOT,1,71190,20210910220300000,enterlong
SHFE.cu.HOT,0,71130,20210910220500000,exitlong
SHFE.cu.HOT,1,71170,20210910220600000,enterlong
SHFE.cu.HOT,0,71150,20210910220900000,exitlong
SHFE.cu.HOT,-1,71080,20210910221400000,entershort
SHFE.cu.HOT,0,71160,20210910221500000,exitshort
SHFE.cu.HOT,1,71170,20210910221800000,enterlong
SHFE.cu.HOT,0,71150,20210910222100000,exitlong
SHFE.cu.HOT,1,71200,20210910222200000,enterlong
SHFE.cu.HOT,0,71210,20210910222300000,exitlong
SHFE.cu.HOT,1,71240,20210910222400000,enterlong
SHFE.cu.HOT,0,71420,20210910223600000,exitlong
SHFE.cu.HOT,1,71410,20210910223800000,enterlong
SHFE.cu.HOT,0,71500,20210910224900000,exitlong
SHFE.cu.HOT,-1,71440,20210910225000000,entershort
SHFE.cu.HOT,0,71550,20210910225100000,exitshort
SHFE.cu.HOT,1,71620,20210910225200000,enterlong
SHFE.cu.HOT,0,71570,20210910225300000,exitlong
SHFE.cu.HOT,-1,71540,20210910225400000,entershort
SHFE.cu.HOT,0,71390,20210910225700000,exitshort
SHFE.cu.HOT,1,71390,20210910225800000,enterlong
SHFE.cu.HOT,0,71300,20210910230200000,exitlong
SHFE.cu.HOT,1,71320,20210910230300000,enterlong
SHFE.cu.HOT,0,71240,20210910230400000,exitlong
SHFE.cu.HOT,1,71290,20210910230500000,enterlong
SHFE.cu.HOT,0,71240,20210910230600000,exitlong
SHFE.cu.HOT,-1,71180,20210910230700000,entershort
SHFE.cu.HOT,0,71260,20210910231100000,exitshort
SHFE.cu.HOT,-1,71200,20210910231500000,entershort
SHFE.cu.HOT,0,71240,20210910231700000,exitshort
SHFE.cu.HOT,-1,71230,20210910231800000,entershort
SHFE.cu.HOT,0,71170,20210910232100000,exitshort
SHFE.cu.HOT,1,71250,20210910232400000,enterlong
SHFE.cu.HOT,0,71380,20210910234000000,exitlong
SHFE.cu.HOT,1,71350,20210910234200000,enterlong
SHFE.cu.HOT,0,71320,20210910235000000,exitlong
SHFE.cu.HOT,1,71320,20210910235100000,enterlong
SHFE.cu.HOT,0,71300,20210910235400000,exitlong
SHFE.cu.HOT,-1,71280,20210910235500000,entershort
SHFE.cu.HOT,0,71280,20210910235600000,exitshort
SHFE.cu.HOT,1,71260,20210910235800000,enterlong
SHFE.cu.HOT,0,71210,20210911000100000,exitlong
SHFE.cu.HOT,1,71300,20210911000500000,enterlong
SHFE.cu.HOT,0,71260,20210911000900000,exitlong
SHFE.cu.HOT,1,71320,20210911001100000,enterlong
SHFE.cu.HOT,0,71310,20210911002000000,exitlong
SHFE.cu.HOT,-1,71300,20210911002100000,entershort
SHFE.cu.HOT,0,71310,20210911002300000,exitshort
SHFE.cu.HOT,-1,71290,20210911002400000,entershort
SHFE.cu.HOT,0,71300,20210911002500000,exitshort
SHFE.cu.HOT,-1,71270,20210911002600000,entershort
SHFE.cu.HOT,0,71280,20210911002900000,exitshort
SHFE.cu.HOT,1,71290,20210911003000000,enterlong
SHFE.cu.HOT,0,71370,20210911004600000,exitlong
SHFE.cu.HOT,1,71370,20210911004800000,enterlong
SHFE.cu.HOT,0,71390,20210911005100000,exitlong
SHFE.cu.HOT,-1,71360,20210911005200000,entershort
SHFE.cu.HOT,0,71400,20210911005300000,exitshort
SHFE.cu.HOT,1,71410,20210911005400000,enterlong
SHFE.cu.HOT,0,71400,20210911005500000,exitlong
SHFE.cu.HOT,-1,71420,20210911005600000,entershort
SHFE.cu.HOT,0,71430,20210911010000000,exitshort
SHFE.cu.HOT,1,71280,20210913090100000,enterlong
SHFE.cu.HOT,0,71240,20210913090300000,exitlong
SHFE.cu.HOT,1,71200,20210913090400000,enterlong
SHFE.cu.HOT,0,71310,20210913090500000,exitlong
SHFE.cu.HOT,1,71320,20210913090600000,enterlong
SHFE.cu.HOT,0,71520,20210913090800000,exitlong
SHFE.cu.HOT,1,71530,20210913090900000,enterlong
SHFE.cu.HOT,0,71630,20210913091200000,exitlong
SHFE.cu.HOT,-1,71590,20210913091300000,entershort
SHFE.cu.HOT,0,71690,20210913091600000,exitshort
SHFE.cu.HOT,1,71780,20210913091700000,enterlong
SHFE.cu.HOT,0,71730,20210913091800000,exitlong
SHFE.cu.HOT,-1,71660,20210913092200000,entershort
SHFE.cu.HOT,0,71290,20210913093100000,exitshort
SHFE.cu.HOT,1,71380,20210913093400000,enterlong
SHFE.cu.HOT,0,71400,20210913094500000,exitlong
SHFE.cu.HOT,-1,71370,20210913094800000,entershort
SHFE.cu.HOT,0,71310,20210913095400000,exitshort
SHFE.cu.HOT,-1,71270,20210913095500000,entershort
SHFE.cu.HOT,0,71280,20210913100200000,exitshort
SHFE.cu.HOT,-1,71260,20210913100300000,entershort
SHFE.cu.HOT,0,71100,20210913103100000,exitshort
SHFE.cu.HOT,1,71140,20210913103200000,enterlong
SHFE.cu.HOT,0,71120,20210913103500000,exitlong
SHFE.cu.HOT,-1,71120,20210913103700000,entershort
SHFE.cu.HOT,0,71150,20210913103800000,exitshort
SHFE.cu.HOT,1,71210,20210913103900000,enterlong
SHFE.cu.HOT,0,71270,20210913104300000,exitlong
SHFE.cu.HOT,-1,71220,20210913104600000,entershort
SHFE.cu.HOT,0,71220,20210913105500000,exitshort
SHFE.cu.HOT,1,71240,20210913105600000,enterlong
SHFE.cu.HOT,0,71250,20210913105800000,exitlong
SHFE.cu.HOT,1,71270,20210913105900000,enterlong
SHFE.cu.HOT,0,71430,20210913110500000,exitlong
SHFE.cu.HOT,-1,71390,20210913110600000,entershort
SHFE.cu.HOT,0,71470,20210913110700000,exitshort
SHFE.cu.HOT,1,71510,20210913110800000,enterlong
SHFE.cu.HOT,0,71490,20210913110900000,exitlong
SHFE.cu.HOT,-1,71450,20210913111000000,entershort
SHFE.cu.HOT,0,71520,20210913111100000,exitshort
SHFE.cu.HOT,-1,71480,20210913111300000,entershort
SHFE.cu.HOT,0,71510,20210913111400000,exitshort
SHFE.cu.HOT,-1,71480,20210913111500000,entershort
SHFE.cu.HOT,0,71540,20210913111600000,exitshort
SHFE.cu.HOT,1,71630,20210913111900000,enterlong
SHFE.cu.HOT,0,71620,20210913112200000,exitlong
SHFE.cu.HOT,1,71600,20210913112500000,enterlong
SHFE.cu.HOT,0,71530,20210913112600000,exitlong
SHFE.cu.HOT,-1,71500,20210913112700000,entershort
SHFE.cu.HOT,0,71410,20210913133300000,exitshort
SHFE.cu.HOT,1,71460,20210913133400000,enterlong
SHFE.cu.HOT,0,71440,20210913133500000,exitlong
SHFE.cu.HOT,-1,71390,20210913133600000,entershort
SHFE.cu.HOT,0,71410,20210913133700000,exitshort
SHFE.cu.HOT,-1,71380,20210913133800000,entershort
SHFE.cu.HOT,0,71490,20210913134000000,exitshort
SHFE.cu.HOT,-1,71460,20210913134100000,entershort
SHFE.cu.HOT,0,71410,20210913134300000,exitshort
SHFE.cu.HOT,1,71450,20210913134400000,enterlong
SHFE.cu.HOT,0,71550,20210913135100000,exitlong
SHFE.cu.HOT,1,71570,20210913135200000,enterlong
SHFE.cu.HOT,0,71540,20210913135300000,exitlong
SHFE.cu.HOT,1,71580,20210913135400000,enterlong
SHFE.cu.HOT,0,71580,20210913135500000,exitlong
SHFE.cu.HOT,-1,71540,20210913135600000,entershort
SHFE.cu.HOT,0,71580,20210913135700000,exitshort
SHFE.cu.HOT,-1,71580,20210913135800000,entershort
SHFE.cu.HOT,0,71620,20210913135900000,exitshort
SHFE.cu.HOT,-1,71620,20210913140100000,entershort
SHFE.cu.HOT,0,71620,20210913140300000,exitshort
SHFE.cu.HOT,1,71650,20210913140400000,enterlong
SHFE.cu.HOT,0,71630,20210913140600000,exitlong
SHFE.cu.HOT,-1,71570,20210913140700000,entershort
SHFE.cu.HOT,0,71560,20210913140900000,exitshort
SHFE.cu.HOT,-1,71540,20210913141000000,entershort
SHFE.cu.HOT,0,71590,20210913141100000,exitshort
SHFE.cu.HOT,-1,71570,20210913141400000,entershort
SHFE.cu.HOT,0,71650,20210913141500000,exitshort
SHFE.cu.HOT,-1,71620,20210913141700000,entershort
SHFE.cu.HOT,0,71660,20210913141800000,exitshort
SHFE.cu.HOT,-1,71650,20210913141900000,entershort
SHFE.cu.HOT,0,71650,20210913142000000,exitshort
SHFE.cu.HOT,1,71650,20210913142100000,enterlong
SHFE.cu.HOT,0,71710,20210913142300000,exitlong
SHFE.cu.HOT,1,71740,20210913142400000,enterlong
SHFE.cu.HOT,0,71840,20210913143100000,exitlong
SHFE.cu.HOT,-1,71850,20210913143200000,entershort
SHFE.cu.HOT,0,71570,20210913144100000,exitshort
SHFE.cu.HOT,-1,71520,20210913144300000,entershort
SHFE.cu.HOT,0,71570,20210913144400000,exitshort
SHFE.cu.HOT,-1,71510,20210913144700000,entershort
SHFE.cu.HOT,0,71550,20210913144800000,exitshort
SHFE.cu.HOT,1,71640,20210913144900000,enterlong
SHFE.cu.HOT,0,71560,20210913145100000,exitlong
SHFE.cu.HOT,-1,71500,20210913145400000,entershort
SHFE.cu.HOT,0,71480,20210913150000000,exitshort
SHFE.cu.HOT,-1,71300,20210913210100000,entershort
SHFE.cu.HOT,0,71090,20210913211000000,exitshort
SHFE.cu.HOT,-1,71080,20210913211100000,entershort
SHFE.cu.HOT,0,70610,20210913213300000,exitshort
SHFE.cu.HOT,1,70650,20210913213500000,enterlong
SHFE.cu.HOT,0,70760,20210913214000000,exitlong
SHFE.cu.HOT,-1,70680,20210913214100000,entershort
SHFE.cu.HOT,0,70680,20210913214300000,exitshort
SHFE.cu.HOT,1,70590,20210913214600000,enterlong
SHFE.cu.HOT,0,70530,20210913214700000,exitlong
SHFE.cu.HOT,1,70580,20210913214800000,enterlong
SHFE.cu.HOT,0,70500,20210913214900000,exitlong
SHFE.cu.HOT,1,70560,20210913215000000,enterlong
SHFE.cu.HOT,0,70480,20210913215100000,exitlong
SHFE.cu.HOT,1,70490,20210913215200000,enterlong
SHFE.cu.HOT,0,70470,20210913215600000,exitlong
SHFE.cu.HOT,1,70450,20210913215700000,enterlong
SHFE.cu.HOT,0,70410,20210913215900000,exitlong
SHFE.cu.HOT,-1,70370,20210913220000000,entershort
SHFE.cu.HOT,0,70330,20210913220100000,exitshort
SHFE.cu.HOT,-1,70270,20210913220200000,entershort
SHFE.cu.HOT,0,70190,20210913220400000,exitshort
SHFE.cu.HOT,-1,70120,20210913220500000,entershort
SHFE.cu.HOT,0,70090,20210913220600000,exitshort
SHFE.cu.HOT,-1,70040,20210913220700000,entershort
SHFE.cu.HOT,0,70030,20210913221300000,exitshort
SHFE.cu.HOT,-1,69900,20210913221600000,entershort
SHFE.cu.HOT,0,70030,20210913222600000,exitshort
SHFE.cu.HOT,-1,69930,20210913222900000,entershort
SHFE.cu.HOT,0,69840,20210913223200000,exitshort
SHFE.cu.HOT,1,69850,20210913223300000,enterlong
SHFE.cu.HOT,0,69840,20210913223400000,exitlong
SHFE.cu.HOT,1,69890,20210913223600000,enterlong
SHFE.cu.HOT,0,69890,20210913223800000,exitlong
SHFE.cu.HOT,1,69900,20210913223900000,enterlong
SHFE.cu.HOT,0,69940,20210913224100000,exitlong
SHFE.cu.HOT,1,69950,20210913224200000,enterlong
SHFE.cu.HOT,0,70030,20210913224400000,exitlong
SHFE.cu.HOT,-1,70030,20210913224500000,entershort
SHFE.cu.HOT,0,70100,20210913224600000,exitshort
SHFE.cu.HOT,-1,70110,20210913224700000,entershort
SHFE.cu.HOT,0,70150,20210913224900000,exitshort
SHFE.cu.HOT,-1,70150,20210913225100000,entershort
SHFE.cu.HOT,0,70210,20210913225200000,exitshort
SHFE.cu.HOT,1,70250,20210913225400000,enterlong
SHFE.cu.HOT,0,70210,20210913225500000,exitlong
SHFE.cu.HOT,1,70280,20210913225800000,enterlong
SHFE.cu.HOT,0,70280,20210913230300000,exitlong
SHFE.cu.HOT,1,70210,20210913231200000,enterlong
SHFE.cu.HOT,0,70190,20210913231500000,exitlong
SHFE.cu.HOT,1,70200,20210913231900000,enterlong
SHFE.cu.HOT,0,70190,20210913232000000,exitlong
SHFE.cu.HOT,-1,70170,20210913232100000,entershort
SHFE.cu.HOT,0,70200,20210913232300000,exitshort
SHFE.cu.HOT,-1,70220,20210913232500000,entershort
SHFE.cu.HOT,0,70260,20210913232700000,exitshort
SHFE.cu.HOT,1,70320,20210913232900000,enterlong
SHFE.cu.HOT,0,70280,20210913233000000,exitlong
SHFE.cu.HOT,-1,70240,20210913233100000,entershort
SHFE.cu.HOT,0,70260,20210913233200000,exitshort
SHFE.cu.HOT,1,70280,20210913233300000,enterlong
SHFE.cu.HOT,0,70260,20210913233600000,exitlong
SHFE.cu.HOT,1,70250,20210913233700000,enterlong
SHFE.cu.HOT,0,70190,20210913233800000,exitlong
SHFE.cu.HOT,1,70240,20210913233900000,enterlong
SHFE.cu.HOT,0,70350,20210913234400000,exitlong
SHFE.cu.HOT,1,70360,20210913234600000,enterlong
SHFE.cu.HOT,0,70330,20210913234700000,exitlong
SHFE.cu.HOT,-1,70310,20210913234800000,entershort
SHFE.cu.HOT,0,70350,20210913235000000,exitshort
SHFE.cu.HOT,1,70310,20210913235100000,enterlong
SHFE.cu.HOT,0,70320,20210913235300000,exitlong
SHFE.cu.HOT,1,70320,20210913235400000,enterlong
SHFE.cu.HOT,0,70360,20210913235800000,exitlong
SHFE.cu.HOT,-1,70320,20210914000000000,entershort
SHFE.cu.HOT,0,70340,20210914000100000,exitshort
SHFE.cu.HOT,1,70350,20210914000200000,enterlong
SHFE.cu.HOT,0,70320,20210914000300000,exitlong
SHFE.cu.HOT,-1,70300,20210914000400000,entershort
SHFE.cu.HOT,0,70300,20210914000600000,exitshort
SHFE.cu.HOT,-1,70290,20210914000700000,entershort
SHFE.cu.HOT,0,70330,20210914001300000,exitshort
SHFE.cu.HOT,1,70350,20210914001400000,enterlong
SHFE.cu.HOT,0,70330,20210914001500000,exitlong
SHFE.cu.HOT,-1,70290,20210914001700000,entershort
SHFE.cu.HOT,0,70320,20210914002200000,exitshort
SHFE.cu.HOT,-1,70320,20210914002400000,entershort
SHFE.cu.HOT,0,70340,20210914002500000,exitshort
SHFE.cu.HOT,-1,70310,20210914002700000,entershort
SHFE.cu.HOT,0,70310,20210914002800000,exitshort
SHFE.cu.HOT,1,70320,20210914002900000,enterlong
SHFE.cu.HOT,0,70350,20210914003200000,exitlong
SHFE.cu.HOT,-1,70330,20210914003400000,entershort
SHFE.cu.HOT,0,70330,20210914003500000,exitshort
SHFE.cu.HOT,-1,70320,20210914003700000,entershort
SHFE.cu.HOT,0,70340,20210914003800000,exitshort
SHFE.cu.HOT,-1,70310,20210914003900000,entershort
SHFE.cu.HOT,0,70310,20210914004000000,exitshort
SHFE.cu.HOT,-1,70270,20210914004100000,entershort
SHFE.cu.HOT,0,70270,20210914004300000,exitshort
SHFE.cu.HOT,1,70250,20210914004600000,enterlong
SHFE.cu.HOT,0,70240,20210914004800000,exitlong
SHFE.cu.HOT,-1,70210,20210914005000000,entershort
SHFE.cu.HOT,0,70220,20210914005100000,exitshort
SHFE.cu.HOT,-1,70210,20210914005200000,entershort
SHFE.cu.HOT,0,70230,20210914005500000,exitshort
SHFE.cu.HOT,-1,70180,20210914010000000,entershort
SHFE.cu.HOT,0,70350,20210914090100000,exitshort
SHFE.cu.HOT,-1,70280,20210914090200000,entershort
SHFE.cu.HOT,0,70290,20210914090300000,exitshort
SHFE.cu.HOT,-1,70200,20210914090400000,entershort
SHFE.cu.HOT,0,70180,20210914090600000,exitshort
SHFE.cu.HOT,1,70230,20210914090700000,enterlong
SHFE.cu.HOT,0,70220,20210914090800000,exitlong
SHFE.cu.HOT,1,70270,20210914090900000,enterlong
SHFE.cu.HOT,0,70290,20210914091100000,exitlong
SHFE.cu.HOT,1,70320,20210914091200000,enterlong
SHFE.cu.HOT,0,70280,20210914091300000,exitlong
SHFE.cu.HOT,1,70310,20210914091500000,enterlong
SHFE.cu.HOT,0,70260,20210914091600000,exitlong
SHFE.cu.HOT,1,70320,20210914091700000,enterlong
SHFE.cu.HOT,0,70310,20210914091800000,exitlong
SHFE.cu.HOT,1,70330,20210914091900000,enterlong
SHFE.cu.HOT,0,70330,20210914092000000,exitlong
SHFE.cu.HOT,-1,70300,20210914092100000,entershort
SHFE.cu.HOT,0,70340,20210914092200000,exitshort
SHFE.cu.HOT,-1,70290,20210914092300000,entershort
SHFE.cu.HOT,0,70190,20210914093100000,exitshort
SHFE.cu.HOT,-1,70160,20210914093200000,entershort
SHFE.cu.HOT,0,70160,20210914093400000,exitshort
SHFE.cu.HOT,-1,70160,20210914093500000,entershort
SHFE.cu.HOT,0,70170,20210914093600000,exitshort
SHFE.cu.HOT,1,70230,20210914093700000,enterlong
SHFE.cu.HOT,0,70190,20210914093800000,exitlong
SHFE.cu.HOT,-1,70150,20210914094200000,entershort
